period,PE
2023-01-23 14:00:00,4927
2023-01-23 15:00:00,4955
2023-01-23 16:00:00,5010
2023-01-23 17:00:00,5013
2023-01-23 18:00:00,5013
2023-01-23 19:00:00,5013
2023-01-23 20:00:00,4985
2023-01-23 21:00:00,4954
2023-01-23 22:00:00,5055
2023-01-23 23:00:00,5273
2023-01-24 00:00:00,5268
2023-01-24 01:00:00,5156
2023-01-24 02:00:00,5015
2023-01-24 03:00:00,4822
2023-01-24 04:00:00,4548
2023-01-24 05:00:00,4268
2023-01-24 06:00:00,4063
2023-01-24 07:00:00,3949
2023-01-24 08:00:00,3875
2023-01-24 09:00:00,3898
2023-01-24 10:00:00,4017
2023-01-24 11:00:00,4316
2023-01-24 12:00:00,4750
2023-01-24 13:00:00,5002
2023-01-24 14:00:00,5089
2023-01-24 15:00:00,5029
2023-01-24 16:00:00,4809
2023-01-24 17:00:00,4714
2023-01-24 18:00:00,4625
2023-01-24 19:00:00,4551
2023-01-24 20:00:00,4514
2023-01-24 21:00:00,4555
2023-01-24 22:00:00,4677
2023-01-24 23:00:00,4948
2023-01-25 00:00:00,5051
2023-01-25 01:00:00,5000
2023-01-25 02:00:00,4913
2023-01-25 03:00:00,4753
2023-01-25 04:00:00,4515
2023-01-25 05:00:00,4276
2023-01-25 06:00:00,4128
2023-01-25 07:00:00,4062
2023-01-25 08:00:00,4038
2023-01-25 09:00:00,4057
2023-01-25 10:00:00,4168
2023-01-25 11:00:00,4393
2023-01-25 12:00:00,4811
2023-01-25 13:00:00,5054
2023-01-25 14:00:00,5089
2023-01-25 15:00:00,5069
2023-01-25 16:00:00,5074
2023-01-25 17:00:00,5124
2023-01-25 18:00:00,5148
2023-01-25 19:00:00,5124
2023-01-25 20:00:00,5108
2023-01-25 21:00:00,5093
2023-01-25 22:00:00,5167
2023-01-25 23:00:00,5291
2023-01-26 00:00:00,5186
2023-01-26 01:00:00,4997
2023-01-26 02:00:00,4790
2023-01-26 03:00:00,4545
2023-01-26 04:00:00,4229
2023-01-26 05:00:00,3906
2023-01-26 06:00:00,3718
2023-01-26 07:00:00,3562
2023-01-26 08:00:00,3509
2023-01-26 09:00:00,3515
2023-01-26 10:00:00,3631
2023-01-26 11:00:00,3908
2023-01-26 12:00:00,4350
2023-01-26 13:00:00,4651
2023-01-26 14:00:00,4709
2023-01-26 15:00:00,4715
2023-01-26 16:00:00,4734
2023-01-26 17:00:00,4728
2023-01-26 18:00:00,4631
2023-01-26 19:00:00,4575
2023-01-26 20:00:00,4567
2023-01-26 21:00:00,4627
2023-01-26 22:00:00,4730
2023-01-26 23:00:00,4978
2023-01-27 00:00:00,5010
2023-01-27 01:00:00,4915
2023-01-27 02:00:00,4808
2023-01-27 03:00:00,4660
2023-01-27 04:00:00,4369
2023-01-27 05:00:00,4122
2023-01-27 06:00:00,3951
2023-01-27 07:00:00,3869
2023-01-27 08:00:00,3849
2023-01-27 09:00:00,3879
2023-01-27 10:00:00,4022
2023-01-27 11:00:00,4284
2023-01-27 12:00:00,4698
2023-01-27 13:00:00,4991
2023-01-27 14:00:00,4994
2023-01-27 15:00:00,4922
2023-01-27 16:00:00,4827
2023-01-27 17:00:00,4736
2023-01-27 18:00:00,4802
2023-01-27 19:00:00,4794
2023-01-27 20:00:00,4741
2023-01-27 21:00:00,4715
2023-01-27 22:00:00,4766
2023-01-27 23:00:00,5021
2023-01-28 00:00:00,5074
2023-01-28 01:00:00,4992
2023-01-28 02:00:00,4922
2023-01-28 03:00:00,4779
2023-01-28 04:00:00,4574
2023-01-28 05:00:00,4371
2023-01-28 06:00:00,4212
2023-01-28 07:00:00,4093
2023-01-28 08:00:00,3990
2023-01-28 09:00:00,3936
2023-01-28 10:00:00,3963
2023-01-28 11:00:00,4043
2023-01-28 12:00:00,4176
2023-01-28 13:00:00,4330
2023-01-28 14:00:00,4433
2023-01-28 15:00:00,4425
2023-01-28 16:00:00,4384
2023-01-28 17:00:00,4371
2023-01-28 18:00:00,4298
2023-01-28 19:00:00,4230
2023-01-28 20:00:00,4188
2023-01-28 21:00:00,4201
2023-01-28 22:00:00,4285
2023-01-28 23:00:00,4460
2023-01-29 00:00:00,4497
2023-01-29 01:00:00,4435
2023-01-29 02:00:00,4369
2023-01-29 03:00:00,4251
2023-01-29 04:00:00,4100
2023-01-29 05:00:00,3938
2023-01-29 06:00:00,3814
2023-01-29 07:00:00,3735
2023-01-29 08:00:00,3696
2023-01-29 09:00:00,3696
2023-01-29 10:00:00,3731
2023-01-29 11:00:00,3830
2023-01-29 12:00:00,3978
2023-01-29 13:00:00,4121
2023-01-29 14:00:00,4270
2023-01-29 15:00:00,4372
2023-01-29 16:00:00,4412
2023-01-29 17:00:00,4428
2023-01-29 18:00:00,4420
2023-01-29 19:00:00,4409
2023-01-29 20:00:00,4390
2023-01-29 21:00:00,4306
2023-01-29 22:00:00,4335
2023-01-29 23:00:00,4453
2023-01-30 00:00:00,4501
2023-01-30 01:00:00,4495
2023-01-30 02:00:00,4425
2023-01-30 03:00:00,4268
2023-01-30 04:00:00,4105
2023-01-30 05:00:00,3884
2023-01-30 06:00:00,3749
2023-01-30 07:00:00,3640
2023-01-30 08:00:00,3599
2023-01-30 09:00:00,3650
2023-01-30 10:00:00,3756
2023-01-30 11:00:00,4049
2023-01-30 12:00:00,4454
2023-01-30 13:00:00,4723
2023-01-30 14:00:00,4830
2023-01-30 15:00:00,4816
2023-01-30 16:00:00,4720
2023-01-30 17:00:00,4617
2023-01-30 18:00:00,4529
2023-01-30 19:00:00,4487
2023-01-30 20:00:00,4410
2023-01-30 21:00:00,4318
2023-01-30 22:00:00,4366
2023-01-30 23:00:00,4643
2023-01-31 00:00:00,4757
2023-01-31 01:00:00,4677
2023-01-31 02:00:00,4565
2023-01-31 03:00:00,4411
2023-01-31 04:00:00,4121
2023-01-31 05:00:00,3858
2023-01-31 06:00:00,3665
2023-01-31 07:00:00,3557
2023-01-31 08:00:00,3534
2023-01-31 09:00:00,3521
2023-01-31 10:00:00,3626
2023-01-31 11:00:00,3908
2023-01-31 12:00:00,4356
2023-01-31 13:00:00,4727
2023-01-31 14:00:00,4851
2023-01-31 15:00:00,4877
2023-01-31 16:00:00,4945
2023-01-31 17:00:00,4923
2023-01-31 18:00:00,4929
2023-01-31 19:00:00,4905
2023-01-31 20:00:00,4874
2023-01-31 21:00:00,4936
2023-01-31 22:00:00,5049
2023-01-31 23:00:00,5254
2023-02-01 00:00:00,5291
2023-02-01 01:00:00,5191
2023-02-01 02:00:00,5080
2023-02-01 03:00:00,4801
2023-02-01 04:00:00,4540
2023-02-01 05:00:00,4254
2023-02-01 06:00:00,4087
2023-02-01 07:00:00,3962
2023-02-01 08:00:00,3904
2023-02-01 09:00:00,3920
2023-02-01 10:00:00,4076
2023-02-01 11:00:00,4398
2023-02-01 12:00:00,4795
2023-02-01 13:00:00,5102
2023-02-01 14:00:00,5156
2023-02-01 15:00:00,5088
2023-02-01 16:00:00,5022
2023-02-01 17:00:00,4911
2023-02-01 18:00:00,4792
2023-02-01 19:00:00,4709
2023-02-01 20:00:00,4660
2023-02-01 21:00:00,4656
2023-02-01 22:00:00,4793
2023-02-01 23:00:00,5125
2023-02-02 00:00:00,5281
2023-02-02 01:00:00,5231
2023-02-02 02:00:00,5148
2023-02-02 03:00:00,4997
2023-02-02 04:00:00,4750
2023-02-02 05:00:00,4499
2023-02-02 06:00:00,4312
2023-02-02 07:00:00,4236
2023-02-02 08:00:00,4256
2023-02-02 09:00:00,4273
2023-02-02 10:00:00,4400
2023-02-02 11:00:00,4662
2023-02-02 12:00:00,5106
2023-02-02 13:00:00,5393
2023-02-02 14:00:00,5385
2023-02-02 15:00:00,5241
2023-02-02 16:00:00,5032
2023-02-02 17:00:00,4885
2023-02-02 18:00:00,4782
2023-02-02 19:00:00,4708
2023-02-02 20:00:00,4681
2023-02-02 21:00:00,4718
2023-02-02 22:00:00,4894
2023-02-02 23:00:00,5181
2023-02-03 00:00:00,5261
2023-02-03 01:00:00,5186
2023-02-03 02:00:00,5080
2023-02-03 03:00:00,4925
2023-02-03 04:00:00,4607
2023-02-03 05:00:00,4361
2023-02-03 06:00:00,4185
2023-02-03 07:00:00,4097
2023-02-03 08:00:00,4057
2023-02-03 09:00:00,4015
2023-02-03 10:00:00,4088
2023-02-03 11:00:00,4355
2023-02-03 12:00:00,4847
2023-02-03 13:00:00,5257
2023-02-03 14:00:00,5343
2023-02-03 15:00:00,5289
2023-02-03 16:00:00,5252
2023-02-03 17:00:00,5230
2023-02-03 18:00:00,5201
2023-02-03 19:00:00,5202
2023-02-03 20:00:00,5234
2023-02-03 21:00:00,5316
2023-02-03 22:00:00,5493
2023-02-03 23:00:00,5837
2023-02-04 00:00:00,5966
2023-02-04 01:00:00,5934
2023-02-04 02:00:00,5881
2023-02-04 03:00:00,5763
2023-02-04 04:00:00,5564
2023-02-04 05:00:00,5383
2023-02-04 06:00:00,5245
2023-02-04 07:00:00,5149
2023-02-04 08:00:00,5095
2023-02-04 09:00:00,5063
2023-02-04 10:00:00,5088
2023-02-04 11:00:00,5196
2023-02-04 12:00:00,5366
2023-02-04 13:00:00,5531
2023-02-04 14:00:00,5589
2023-02-04 15:00:00,5568
2023-02-04 16:00:00,5485
2023-02-04 17:00:00,5379
2023-02-04 18:00:00,5248
2023-02-04 19:00:00,5116
2023-02-04 20:00:00,5038
2023-02-04 21:00:00,5028
2023-02-04 22:00:00,5138
2023-02-04 23:00:00,5416
2023-02-05 00:00:00,5543
2023-02-05 01:00:00,5513
2023-02-05 02:00:00,5433
2023-02-05 03:00:00,5298
2023-02-05 04:00:00,5112
2023-02-05 05:00:00,4909
2023-02-05 06:00:00,4736
2023-02-05 07:00:00,4586
2023-02-05 08:00:00,4498
2023-02-05 09:00:00,4439
2023-02-05 10:00:00,4435
2023-02-05 11:00:00,4491
2023-02-05 12:00:00,4606
2023-02-05 13:00:00,4717
2023-02-05 14:00:00,4756
2023-02-05 15:00:00,4722
2023-02-05 16:00:00,4669
2023-02-05 17:00:00,4599
2023-02-05 18:00:00,4502
2023-02-05 19:00:00,4471
2023-02-05 20:00:00,4434
2023-02-05 21:00:00,4415
2023-02-05 22:00:00,4521
2023-02-05 23:00:00,4770
2023-02-06 00:00:00,4870
2023-02-06 01:00:00,4819
2023-02-06 02:00:00,4722
2023-02-06 03:00:00,4551
2023-02-06 04:00:00,4336
2023-02-06 05:00:00,4086
2023-02-06 06:00:00,3903
2023-02-06 07:00:00,3800
2023-02-06 08:00:00,3800
2023-02-06 09:00:00,3864
2023-02-06 10:00:00,3998
2023-02-06 11:00:00,4295
2023-02-06 12:00:00,4729
2023-02-06 13:00:00,4987
2023-02-06 14:00:00,4960
2023-02-06 15:00:00,4772
2023-02-06 16:00:00,4674
2023-02-06 17:00:00,4609
2023-02-06 18:00:00,4637
2023-02-06 19:00:00,4613
2023-02-06 20:00:00,4626
2023-02-06 21:00:00,4669
2023-02-06 22:00:00,4754
2023-02-06 23:00:00,5004
2023-02-07 00:00:00,5060
2023-02-07 01:00:00,4957
2023-02-07 02:00:00,4841
2023-02-07 03:00:00,4698
2023-02-07 04:00:00,4448
2023-02-07 05:00:00,4204
2023-02-07 06:00:00,4036
2023-02-07 07:00:00,3977
2023-02-07 08:00:00,4017
2023-02-07 09:00:00,4076
2023-02-07 10:00:00,4230
2023-02-07 11:00:00,4540
2023-02-07 12:00:00,5011
2023-02-07 13:00:00,5283
2023-02-07 14:00:00,5222
2023-02-07 15:00:00,5057
2023-02-07 16:00:00,4955
2023-02-07 17:00:00,4888
2023-02-07 18:00:00,4792
2023-02-07 19:00:00,4683
2023-02-07 20:00:00,4577
2023-02-07 21:00:00,4600
2023-02-07 22:00:00,4733
2023-02-07 23:00:00,5007
2023-02-08 00:00:00,5078
2023-02-08 01:00:00,4981
2023-02-08 02:00:00,4855
2023-02-08 03:00:00,4673
2023-02-08 04:00:00,4372
2023-02-08 05:00:00,4084
2023-02-08 06:00:00,3908
2023-02-08 07:00:00,3787
2023-02-08 08:00:00,3739
2023-02-08 09:00:00,3758
2023-02-08 10:00:00,3864
2023-02-08 11:00:00,4147
2023-02-08 12:00:00,4611
2023-02-08 13:00:00,4864
2023-02-08 14:00:00,4784
2023-02-08 15:00:00,4632
2023-02-08 16:00:00,4477
2023-02-08 17:00:00,4389
2023-02-08 18:00:00,4316
2023-02-08 19:00:00,4238
2023-02-08 20:00:00,4204
2023-02-08 21:00:00,4194
2023-02-08 22:00:00,4281
2023-02-08 23:00:00,4523
2023-02-09 00:00:00,4675
2023-02-09 01:00:00,4638
2023-02-09 02:00:00,4568
2023-02-09 03:00:00,4460
2023-02-09 04:00:00,4220
2023-02-09 05:00:00,3989
2023-02-09 06:00:00,3824
2023-02-09 07:00:00,3797
2023-02-09 08:00:00,3790
2023-02-09 09:00:00,3824
2023-02-09 10:00:00,3908
2023-02-09 11:00:00,4110
2023-02-09 12:00:00,4536
2023-02-09 13:00:00,4762
2023-02-09 14:00:00,4814
2023-02-09 15:00:00,4814
2023-02-09 16:00:00,4691
2023-02-09 17:00:00,4614
2023-02-09 18:00:00,4505
2023-02-09 19:00:00,4393
2023-02-09 20:00:00,4329
2023-02-09 21:00:00,4269
2023-02-09 22:00:00,4304
2023-02-09 23:00:00,4526
2023-02-10 00:00:00,4583
2023-02-10 01:00:00,4481
2023-02-10 02:00:00,4368
2023-02-10 03:00:00,4190
2023-02-10 04:00:00,3920
2023-02-10 05:00:00,3656
2023-02-10 06:00:00,3465
2023-02-10 07:00:00,3330
2023-02-10 08:00:00,3271
2023-02-10 09:00:00,3225
2023-02-10 10:00:00,3309
2023-02-10 11:00:00,3535
2023-02-10 12:00:00,3869
2023-02-10 13:00:00,4112
2023-02-10 14:00:00,4132
2023-02-10 15:00:00,4113
2023-02-10 16:00:00,4116
2023-02-10 17:00:00,4083
2023-02-10 18:00:00,4044
2023-02-10 19:00:00,4026
2023-02-10 20:00:00,3987
2023-02-10 21:00:00,3976
2023-02-10 22:00:00,4054
2023-02-10 23:00:00,4268
2023-02-11 00:00:00,4394
2023-02-11 01:00:00,4316
2023-02-11 02:00:00,4240
2023-02-11 03:00:00,4101
2023-02-11 04:00:00,3920
2023-02-11 05:00:00,3728
2023-02-11 06:00:00,3572
2023-02-11 07:00:00,3483
2023-02-11 08:00:00,3438
2023-02-11 09:00:00,3447
2023-02-11 10:00:00,3505
2023-02-11 11:00:00,3641
2023-02-11 12:00:00,3838
2023-02-11 13:00:00,4016
2023-02-11 14:00:00,4140
2023-02-11 15:00:00,4209
2023-02-11 16:00:00,4204
2023-02-11 17:00:00,4146
2023-02-11 18:00:00,4058
2023-02-11 19:00:00,3967
2023-02-11 20:00:00,3906
2023-02-11 21:00:00,3905
2023-02-11 22:00:00,4003
2023-02-11 23:00:00,4235
2023-02-12 00:00:00,4402
2023-02-12 01:00:00,4384
2023-02-12 02:00:00,4333
2023-02-12 03:00:00,4225
2023-02-12 04:00:00,4078
2023-02-12 05:00:00,3906
2023-02-12 06:00:00,3769
2023-02-12 07:00:00,3689
2023-02-12 08:00:00,3649
2023-02-12 09:00:00,3642
2023-02-12 10:00:00,3678
2023-02-12 11:00:00,3763
2023-02-12 12:00:00,3905
2023-02-12 13:00:00,4049
2023-02-12 14:00:00,4227
2023-02-12 15:00:00,4349
2023-02-12 16:00:00,4420
2023-02-12 17:00:00,4491
2023-02-12 18:00:00,4508
2023-02-12 19:00:00,4481
2023-02-12 20:00:00,4449
2023-02-12 21:00:00,4439
2023-02-12 22:00:00,4563
2023-02-12 23:00:00,4638
2023-02-13 00:00:00,4534
2023-02-13 01:00:00,4331
2023-02-13 02:00:00,4265
2023-02-13 03:00:00,4183
2023-02-13 04:00:00,4144
2023-02-13 05:00:00,4031
2023-02-13 06:00:00,3850
2023-02-13 07:00:00,3659
2023-02-13 08:00:00,3625
2023-02-13 09:00:00,3602
2023-02-13 10:00:00,3668
2023-02-13 11:00:00,3952
2023-02-13 12:00:00,4293
2023-02-13 13:00:00,4572
2023-02-13 14:00:00,4570
2023-02-13 15:00:00,4525
2023-02-13 16:00:00,4400
2023-02-13 17:00:00,4327
2023-02-13 18:00:00,4294
2023-02-13 19:00:00,4225
2023-02-13 20:00:00,4153
2023-02-13 21:00:00,4184
2023-02-13 22:00:00,4280
2023-02-13 23:00:00,4467
2023-02-14 00:00:00,4635
2023-02-14 01:00:00,4578
2023-02-14 02:00:00,4479
2023-02-14 03:00:00,4284
2023-02-14 04:00:00,4025
2023-02-14 05:00:00,3775
2023-02-14 06:00:00,3606
2023-02-14 07:00:00,3555
2023-02-14 08:00:00,3510
2023-02-14 09:00:00,3529
2023-02-14 10:00:00,3629
2023-02-14 11:00:00,3891
2023-02-14 12:00:00,4341
2023-02-14 13:00:00,4584
2023-02-14 14:00:00,4518
2023-02-14 15:00:00,4366
2023-02-14 16:00:00,4305
2023-02-14 17:00:00,4230
2023-02-14 18:00:00,4165
2023-02-14 19:00:00,4111
2023-02-14 20:00:00,4068
2023-02-14 21:00:00,4057
2023-02-14 22:00:00,4112
2023-02-14 23:00:00,4361
2023-02-15 00:00:00,4542
2023-02-15 01:00:00,4492
2023-02-15 02:00:00,4413
2023-02-15 03:00:00,4280
2023-02-15 04:00:00,4026
2023-02-15 05:00:00,3780
2023-02-15 06:00:00,3618
2023-02-15 07:00:00,3497
2023-02-15 08:00:00,3455
2023-02-15 09:00:00,3449
2023-02-15 10:00:00,3487
2023-02-15 11:00:00,3744
2023-02-15 12:00:00,4170
2023-02-15 13:00:00,4450
2023-02-15 14:00:00,4452
2023-02-15 15:00:00,4393
2023-02-15 16:00:00,4299
2023-02-15 17:00:00,4184
2023-02-15 18:00:00,4114
2023-02-15 19:00:00,4075
2023-02-15 20:00:00,4029
2023-02-15 21:00:00,4016
2023-02-15 22:00:00,4069
2023-02-15 23:00:00,4233
2023-02-16 00:00:00,4387
2023-02-16 01:00:00,4303
2023-02-16 02:00:00,4165
2023-02-16 03:00:00,4022
2023-02-16 04:00:00,3750
2023-02-16 05:00:00,3510
2023-02-16 06:00:00,3324
2023-02-16 07:00:00,3189
2023-02-16 08:00:00,3175
2023-02-16 09:00:00,3172
2023-02-16 10:00:00,3269
2023-02-16 11:00:00,3462
2023-02-16 12:00:00,3872
2023-02-16 13:00:00,4129
2023-02-16 14:00:00,4196
2023-02-16 15:00:00,4115
2023-02-16 16:00:00,4118
2023-02-16 17:00:00,4121
2023-02-16 18:00:00,4123
2023-02-16 19:00:00,4126
2023-02-16 20:00:00,4148
2023-02-16 21:00:00,4145
2023-02-16 22:00:00,4186
2023-02-16 23:00:00,4386
2023-02-17 00:00:00,4405
2023-02-17 01:00:00,4299
2023-02-17 02:00:00,4173
2023-02-17 03:00:00,4018
2023-02-17 04:00:00,3763
2023-02-17 05:00:00,3536
2023-02-17 06:00:00,3294
2023-02-17 07:00:00,3198
2023-02-17 08:00:00,3158
2023-02-17 09:00:00,3137
2023-02-17 10:00:00,3215
2023-02-17 11:00:00,3390
2023-02-17 12:00:00,3734
2023-02-17 13:00:00,4011
2023-02-17 14:00:00,4135
2023-02-17 15:00:00,4232
2023-02-17 16:00:00,4272
2023-02-17 17:00:00,4304
2023-02-17 18:00:00,4288
2023-02-17 19:00:00,4256
2023-02-17 20:00:00,4223
2023-02-17 21:00:00,4243
2023-02-17 22:00:00,4343
2023-02-17 23:00:00,4498
2023-02-18 00:00:00,4568
2023-02-18 01:00:00,4510
2023-02-18 02:00:00,4444
2023-02-18 03:00:00,4346
2023-02-18 04:00:00,4185
2023-02-18 05:00:00,4006
2023-02-18 06:00:00,3862
2023-02-18 07:00:00,3779
2023-02-18 08:00:00,3747
2023-02-18 09:00:00,3766
2023-02-18 10:00:00,3833
2023-02-18 11:00:00,3970
2023-02-18 12:00:00,4164
2023-02-18 13:00:00,4338
2023-02-18 14:00:00,4435
2023-02-18 15:00:00,4475
2023-02-18 16:00:00,4451
2023-02-18 17:00:00,4376
2023-02-18 18:00:00,4260
2023-02-18 19:00:00,4147
2023-02-18 20:00:00,4061
2023-02-18 21:00:00,4026
2023-02-18 22:00:00,4098
2023-02-18 23:00:00,4327
2023-02-19 00:00:00,4527
2023-02-19 01:00:00,4511
2023-02-19 02:00:00,4451
2023-02-19 03:00:00,4339
2023-02-19 04:00:00,4192
2023-02-19 05:00:00,4042
2023-02-19 06:00:00,3915
2023-02-19 07:00:00,3821
2023-02-19 08:00:00,3766
2023-02-19 09:00:00,3755
2023-02-19 10:00:00,3771
2023-02-19 11:00:00,3846
2023-02-19 12:00:00,3978
2023-02-19 13:00:00,4084
2023-02-19 14:00:00,4142
2023-02-19 15:00:00,4119
2023-02-19 16:00:00,4132
2023-02-19 17:00:00,4067
2023-02-19 18:00:00,3975
2023-02-19 19:00:00,3901
2023-02-19 20:00:00,3856
2023-02-19 21:00:00,3877
2023-02-19 22:00:00,3970
2023-02-19 23:00:00,4167
2023-02-20 00:00:00,4325
2023-02-20 01:00:00,4289
2023-02-20 02:00:00,4209
2023-02-20 03:00:00,4083
2023-02-20 04:00:00,3933
2023-02-20 05:00:00,3723
2023-02-20 06:00:00,3551
2023-02-20 07:00:00,3456
2023-02-20 08:00:00,3421
2023-02-20 09:00:00,3425
2023-02-20 10:00:00,3496
2023-02-20 11:00:00,3692
2023-02-20 12:00:00,3905
2023-02-20 13:00:00,4161
2023-02-20 14:00:00,4251
2023-02-20 15:00:00,4327
2023-02-20 16:00:00,4341
2023-02-20 17:00:00,4285
2023-02-20 18:00:00,4195
2023-02-20 19:00:00,4086
2023-02-20 20:00:00,4031
2023-02-20 21:00:00,4029
2023-02-20 22:00:00,4113
2023-02-20 23:00:00,4307
2023-02-21 00:00:00,4417
2023-02-21 01:00:00,4326
2023-02-21 02:00:00,4196
2023-02-21 03:00:00,4038
2023-02-21 04:00:00,3805
2023-02-21 05:00:00,3575
2023-02-21 06:00:00,3384
2023-02-21 07:00:00,3302
2023-02-21 08:00:00,3252
2023-02-21 09:00:00,3270
2023-02-21 10:00:00,3379
2023-02-21 11:00:00,3633
2023-02-21 12:00:00,4067
2023-02-21 13:00:00,4319
2023-02-21 14:00:00,4416
2023-02-21 15:00:00,4403
2023-02-21 16:00:00,4334
2023-02-21 17:00:00,4236
2023-02-21 18:00:00,4167
2023-02-21 19:00:00,4129
2023-02-21 20:00:00,4146
2023-02-21 21:00:00,4107
2023-02-21 22:00:00,4185
2023-02-21 23:00:00,4392
2023-02-22 00:00:00,4527
2023-02-22 01:00:00,4508
2023-02-22 02:00:00,4402
2023-02-22 03:00:00,4238
2023-02-22 04:00:00,3957
2023-02-22 05:00:00,3779
2023-02-22 06:00:00,3646
2023-02-22 07:00:00,3590
2023-02-22 08:00:00,3547
2023-02-22 09:00:00,3560
2023-02-22 10:00:00,3698
2023-02-22 11:00:00,3995
2023-02-22 12:00:00,4418
2023-02-22 13:00:00,4653
2023-02-22 14:00:00,4677
2023-02-22 15:00:00,4592
2023-02-22 16:00:00,4627
2023-02-22 17:00:00,4618
2023-02-22 18:00:00,4610
2023-02-22 19:00:00,4630
2023-02-22 20:00:00,4620
2023-02-22 21:00:00,4632
2023-02-22 22:00:00,4715
2023-02-22 23:00:00,4883
2023-02-23 00:00:00,4943
2023-02-23 01:00:00,4822
2023-02-23 02:00:00,4684
2023-02-23 03:00:00,4517
2023-02-23 04:00:00,4220
2023-02-23 05:00:00,3978
2023-02-23 06:00:00,3763
2023-02-23 07:00:00,3650
2023-02-23 08:00:00,3617
2023-02-23 09:00:00,3582
2023-02-23 10:00:00,3677
2023-02-23 11:00:00,3906
2023-02-23 12:00:00,4286
2023-02-23 13:00:00,4527
2023-02-23 14:00:00,4542
2023-02-23 15:00:00,4507
2023-02-23 16:00:00,4377
2023-02-23 17:00:00,4218
2023-02-23 18:00:00,4106
2023-02-23 19:00:00,4054
2023-02-23 20:00:00,4014
2023-02-23 21:00:00,3993
2023-02-23 22:00:00,4030
2023-02-23 23:00:00,4156
2023-02-24 00:00:00,4343
2023-02-24 01:00:00,4301
2023-02-24 02:00:00,4213
2023-02-24 03:00:00,4093
2023-02-24 04:00:00,3840
2023-02-24 05:00:00,3608
2023-02-24 06:00:00,3412
2023-02-24 07:00:00,3320
2023-02-24 08:00:00,3266
2023-02-24 09:00:00,3262
2023-02-24 10:00:00,3353
2023-02-24 11:00:00,3595
2023-02-24 12:00:00,3970
2023-02-24 13:00:00,4240
2023-02-24 14:00:00,4293
2023-02-24 15:00:00,4265
2023-02-24 16:00:00,4246
2023-02-24 17:00:00,4222
2023-02-24 18:00:00,4178
2023-02-24 19:00:00,4126
2023-02-24 20:00:00,4073
2023-02-24 21:00:00,4073
2023-02-24 22:00:00,4153
2023-02-24 23:00:00,4347
2023-02-25 00:00:00,4539
2023-02-25 01:00:00,4509
2023-02-25 02:00:00,4463
2023-02-25 03:00:00,4364
2023-02-25 04:00:00,4203
2023-02-25 05:00:00,4040
2023-02-25 06:00:00,3934
2023-02-25 07:00:00,3880
2023-02-25 08:00:00,3872
2023-02-25 09:00:00,3877
2023-02-25 10:00:00,3931
2023-02-25 11:00:00,4055
2023-02-25 12:00:00,4231
2023-02-25 13:00:00,4422
2023-02-25 14:00:00,4620
2023-02-25 15:00:00,4735
2023-02-25 16:00:00,4719
2023-02-25 17:00:00,4720
2023-02-25 18:00:00,4781
2023-02-25 19:00:00,4760
2023-02-25 20:00:00,4701
2023-02-25 21:00:00,4558
2023-02-25 22:00:00,4554
2023-02-25 23:00:00,4710
2023-02-26 00:00:00,4828
2023-02-26 01:00:00,4751
2023-02-26 02:00:00,4657
2023-02-26 03:00:00,4539
2023-02-26 04:00:00,4400
2023-02-26 05:00:00,4247
2023-02-26 06:00:00,4127
2023-02-26 07:00:00,4063
2023-02-26 08:00:00,4036
2023-02-26 09:00:00,4031
2023-02-26 10:00:00,4061
2023-02-26 11:00:00,4128
2023-02-26 12:00:00,4211
2023-02-26 13:00:00,4295
2023-02-26 14:00:00,4419
2023-02-26 15:00:00,4497
2023-02-26 16:00:00,4455
2023-02-26 17:00:00,4351
2023-02-26 18:00:00,4242
2023-02-26 19:00:00,4125
2023-02-26 20:00:00,4048
2023-02-26 21:00:00,4002
2023-02-26 22:00:00,4052
2023-02-26 23:00:00,4236
2023-02-27 00:00:00,4475
2023-02-27 01:00:00,4461
2023-02-27 02:00:00,4377
2023-02-27 03:00:00,4224
2023-02-27 04:00:00,4047
2023-02-27 05:00:00,3825
2023-02-27 06:00:00,3691
2023-02-27 07:00:00,3619
2023-02-27 08:00:00,3611
2023-02-27 09:00:00,3669
2023-02-27 10:00:00,3829
2023-02-27 11:00:00,4097
2023-02-27 12:00:00,4554
2023-02-27 13:00:00,4763
2023-02-27 14:00:00,4729
2023-02-27 15:00:00,4631
2023-02-27 16:00:00,4483
2023-02-27 17:00:00,4373
2023-02-27 18:00:00,4298
2023-02-27 19:00:00,4244
2023-02-27 20:00:00,4271
2023-02-27 21:00:00,4346
2023-02-27 22:00:00,4516
2023-02-27 23:00:00,4788
2023-02-28 00:00:00,4903
2023-02-28 01:00:00,4844
2023-02-28 02:00:00,4765
2023-02-28 03:00:00,4632
2023-02-28 04:00:00,4352
2023-02-28 05:00:00,4114
2023-02-28 06:00:00,3940
2023-02-28 07:00:00,3853
2023-02-28 08:00:00,3777
2023-02-28 09:00:00,3783
2023-02-28 10:00:00,3869
2023-02-28 11:00:00,4118
2023-02-28 12:00:00,4546
2023-02-28 13:00:00,4803
2023-02-28 14:00:00,4878
2023-02-28 15:00:00,4855
2023-02-28 16:00:00,4876
2023-02-28 17:00:00,4873
2023-02-28 18:00:00,4858
2023-02-28 19:00:00,4780
2023-02-28 20:00:00,4737
2023-02-28 21:00:00,4674
2023-02-28 22:00:00,4684
2023-02-28 23:00:00,4801
