period,DPL
2023-10-19 06:00:00,1459
2023-10-19 07:00:00,1454
2023-10-19 08:00:00,1469
2023-10-19 09:00:00,1520
2023-10-19 10:00:00,1651
2023-10-19 11:00:00,1854
2023-10-19 12:00:00,1943
2023-10-19 13:00:00,1850
2023-10-19 14:00:00,1702
2023-10-19 15:00:00,1611
2023-10-19 16:00:00,1559
2023-10-19 17:00:00,1539
2023-10-19 18:00:00,1541
2023-10-19 19:00:00,1579
2023-10-19 20:00:00,1623
2023-10-19 21:00:00,1689
2023-10-19 22:00:00,1783
2023-10-19 23:00:00,1892
2023-10-20 00:00:00,1908
2023-10-20 01:00:00,1851
2023-10-20 02:00:00,1753
2023-10-20 03:00:00,1629
2023-10-20 04:00:00,1517
2023-10-20 05:00:00,1431
2023-10-20 06:00:00,1382
2023-10-20 07:00:00,1358
2023-10-20 08:00:00,1353
2023-10-20 09:00:00,1379
2023-10-20 10:00:00,1476
2023-10-20 11:00:00,1642
2023-10-20 12:00:00,1737
2023-10-20 13:00:00,1758
2023-10-20 14:00:00,1737
2023-10-20 15:00:00,1712
2023-10-20 16:00:00,1716
2023-10-20 17:00:00,1664
2023-10-20 18:00:00,1643
2023-10-20 19:00:00,1627
2023-10-20 20:00:00,1627
2023-10-20 21:00:00,1697
2023-10-20 22:00:00,1800
2023-10-20 23:00:00,1857
2023-10-21 00:00:00,1847
2023-10-21 01:00:00,1791
2023-10-21 02:00:00,1718
2023-10-21 03:00:00,1622
2023-10-21 04:00:00,1520
2023-10-21 05:00:00,1430
2023-10-21 06:00:00,1370
2023-10-21 07:00:00,1335
2023-10-21 08:00:00,1322
2023-10-21 09:00:00,1328
2023-10-21 10:00:00,1359
2023-10-21 11:00:00,1426
2023-10-21 12:00:00,1516
2023-10-21 13:00:00,1585
2023-10-21 14:00:00,1543
2023-10-21 15:00:00,1482
2023-10-21 16:00:00,1513
2023-10-21 17:00:00,1515
2023-10-21 18:00:00,1546
2023-10-21 19:00:00,1553
2023-10-21 20:00:00,1574
2023-10-21 21:00:00,1590
2023-10-21 22:00:00,1658
2023-10-21 23:00:00,1743
2023-10-22 00:00:00,1753
2023-10-22 01:00:00,1706
2023-10-22 02:00:00,1644
2023-10-22 03:00:00,1564
2023-10-22 04:00:00,1485
2023-10-22 05:00:00,1411
2023-10-22 06:00:00,1371
2023-10-22 07:00:00,1349
2023-10-22 08:00:00,1347
2023-10-22 09:00:00,1359
2023-10-22 10:00:00,1397
2023-10-22 11:00:00,1470
2023-10-22 12:00:00,1551
2023-10-22 13:00:00,1593
2023-10-22 14:00:00,1547
2023-10-22 15:00:00,1474
2023-10-22 16:00:00,1476
2023-10-22 17:00:00,1471
2023-10-22 18:00:00,1422
2023-10-22 19:00:00,1412
2023-10-22 20:00:00,1437
2023-10-22 21:00:00,1542
2023-10-22 22:00:00,1703
2023-10-22 23:00:00,1825
2023-10-23 00:00:00,1861
2023-10-23 01:00:00,1808
2023-10-23 02:00:00,1726
2023-10-23 03:00:00,1621
2023-10-23 04:00:00,1530
2023-10-23 05:00:00,1467
2023-10-23 06:00:00,1433
2023-10-23 07:00:00,1424
2023-10-23 08:00:00,1441
2023-10-23 09:00:00,1490
2023-10-23 10:00:00,1618
2023-10-23 11:00:00,1836
2023-10-23 12:00:00,1944
2023-10-23 13:00:00,1867
2023-10-23 14:00:00,1733
2023-10-23 15:00:00,1637
2023-10-23 16:00:00,1583
2023-10-23 17:00:00,1544
2023-10-23 18:00:00,1522
2023-10-23 19:00:00,1522
2023-10-23 20:00:00,1554
2023-10-23 21:00:00,1653
2023-10-23 22:00:00,1819
2023-10-23 23:00:00,1949
2023-10-24 00:00:00,1972
2023-10-24 01:00:00,1925
2023-10-24 02:00:00,1840
2023-10-24 03:00:00,1728
2023-10-24 04:00:00,1636
2023-10-24 05:00:00,1580
2023-10-24 06:00:00,1560
2023-10-24 07:00:00,1563
2023-10-24 08:00:00,1587
2023-10-24 09:00:00,1640
2023-10-24 10:00:00,1783
2023-10-24 11:00:00,2022
2023-10-24 12:00:00,2106
2023-10-24 13:00:00,2009
2023-10-24 14:00:00,1820
2023-10-24 15:00:00,1691
2023-10-24 16:00:00,1608
2023-10-24 17:00:00,1561
2023-10-24 18:00:00,1546
2023-10-24 19:00:00,1542
2023-10-24 20:00:00,1576
2023-10-24 21:00:00,1668
2023-10-24 22:00:00,1817
2023-10-24 23:00:00,1931
2023-10-25 00:00:00,1956
2023-10-25 01:00:00,1893
2023-10-25 02:00:00,1792
2023-10-25 03:00:00,1682
2023-10-25 04:00:00,1570
2023-10-25 05:00:00,1500
2023-10-25 06:00:00,1464
2023-10-25 07:00:00,1452
2023-10-25 08:00:00,1455
2023-10-25 09:00:00,1493
2023-10-25 10:00:00,1620
2023-10-25 11:00:00,1810
2023-10-25 12:00:00,1899
2023-10-25 13:00:00,1838
2023-10-25 14:00:00,1706
2023-10-25 15:00:00,1618
2023-10-25 16:00:00,1570
2023-10-25 17:00:00,1553
2023-10-25 18:00:00,1558
2023-10-25 19:00:00,1573
2023-10-25 20:00:00,1620
2023-10-25 21:00:00,1732
2023-10-25 22:00:00,1852
2023-10-25 23:00:00,1936
2023-10-26 00:00:00,1943
2023-10-26 01:00:00,1872
2023-10-26 02:00:00,1764
2023-10-26 03:00:00,1639
2023-10-26 04:00:00,1518
2023-10-26 05:00:00,1430
2023-10-26 06:00:00,1382
2023-10-26 07:00:00,1359
2023-10-26 08:00:00,1355
2023-10-26 09:00:00,1388
2023-10-26 10:00:00,1504
2023-10-26 11:00:00,1695
2023-10-26 12:00:00,1781
2023-10-26 13:00:00,1729
2023-10-26 14:00:00,1633
2023-10-26 15:00:00,1585
2023-10-26 16:00:00,1577
2023-10-26 17:00:00,1596
2023-10-26 18:00:00,1626
2023-10-26 19:00:00,1696
2023-10-26 20:00:00,1748
2023-10-26 21:00:00,1857
2023-10-26 22:00:00,1932
2023-10-26 23:00:00,1994
2023-10-27 00:00:00,1979
2023-10-27 01:00:00,1901
2023-10-27 02:00:00,1791
2023-10-27 03:00:00,1663
2023-10-27 04:00:00,1532
2023-10-27 05:00:00,1434
2023-10-27 06:00:00,1378
2023-10-27 07:00:00,1352
2023-10-27 08:00:00,1344
2023-10-27 09:00:00,1371
2023-10-27 10:00:00,1477
2023-10-27 11:00:00,1658
2023-10-27 12:00:00,1752
2023-10-27 13:00:00,1745
2023-10-27 14:00:00,1699
2023-10-27 15:00:00,1669
2023-10-27 16:00:00,1697
2023-10-27 17:00:00,1735
2023-10-27 18:00:00,1824
2023-10-27 19:00:00,1862
2023-10-27 20:00:00,1913
2023-10-27 21:00:00,1949
2023-10-27 22:00:00,1971
2023-10-27 23:00:00,1994
2023-10-28 00:00:00,1958
2023-10-28 01:00:00,1889
2023-10-28 02:00:00,1798
2023-10-28 03:00:00,1683
2023-10-28 04:00:00,1569
2023-10-28 05:00:00,1468
2023-10-28 06:00:00,1398
2023-10-28 07:00:00,1367
2023-10-28 08:00:00,1346
2023-10-28 09:00:00,1345
2023-10-28 10:00:00,1374
2023-10-28 11:00:00,1434
2023-10-28 12:00:00,1509
2023-10-28 13:00:00,1553
2023-10-28 14:00:00,1555
2023-10-28 15:00:00,1579
2023-10-28 16:00:00,1620
2023-10-28 17:00:00,1674
2023-10-28 18:00:00,1739
2023-10-28 19:00:00,1817
2023-10-28 20:00:00,1892
2023-10-28 21:00:00,2001
2023-10-28 22:00:00,2068
2023-10-28 23:00:00,2063
2023-10-29 00:00:00,2004
2023-10-29 01:00:00,1916
2023-10-29 02:00:00,1818
2023-10-29 03:00:00,1710
2023-10-29 04:00:00,1596
2023-10-29 05:00:00,1502
2023-10-29 06:00:00,1422
2023-10-29 07:00:00,1372
2023-10-29 08:00:00,1342
2023-10-29 09:00:00,1330
2023-10-29 10:00:00,1342
2023-10-29 11:00:00,1385
2023-10-29 12:00:00,1453
2023-10-29 13:00:00,1541
2023-10-29 14:00:00,1601
2023-10-29 15:00:00,1609
2023-10-29 16:00:00,1671
2023-10-29 17:00:00,1685
2023-10-29 18:00:00,1741
2023-10-29 19:00:00,1784
2023-10-29 20:00:00,1829
2023-10-29 21:00:00,1905
2023-10-29 22:00:00,1958
2023-10-29 23:00:00,1999
2023-10-30 00:00:00,1966
2023-10-30 01:00:00,1882
2023-10-30 02:00:00,1761
2023-10-30 03:00:00,1624
2023-10-30 04:00:00,1502
2023-10-30 05:00:00,1411
2023-10-30 06:00:00,1350
2023-10-30 07:00:00,1322
2023-10-30 08:00:00,1316
2023-10-30 09:00:00,1343
2023-10-30 10:00:00,1445
2023-10-30 11:00:00,1628
2023-10-30 12:00:00,1726
2023-10-30 13:00:00,1731
2023-10-30 14:00:00,1719
2023-10-30 15:00:00,1714
2023-10-30 16:00:00,1714
2023-10-30 17:00:00,1734
2023-10-30 18:00:00,1794
2023-10-30 19:00:00,1886
2023-10-30 20:00:00,1968
2023-10-30 21:00:00,2026
2023-10-30 22:00:00,2058
2023-10-30 23:00:00,2068
2023-10-31 00:00:00,1996
2023-10-31 01:00:00,1894
2023-10-31 02:00:00,1766
2023-10-31 03:00:00,1622
2023-10-31 04:00:00,1499
2023-10-31 05:00:00,1411
2023-10-31 06:00:00,1363
2023-10-31 07:00:00,1338
2023-10-31 08:00:00,1337
2023-10-31 09:00:00,1371
2023-10-31 10:00:00,1486
2023-10-31 11:00:00,1679
2023-10-31 12:00:00,1797
2023-10-31 13:00:00,1818
2023-10-31 14:00:00,1786
2023-10-31 15:00:00,1748
2023-10-31 16:00:00,1715
2023-10-31 17:00:00,1730
2023-10-31 18:00:00,1739
2023-10-31 19:00:00,1774
2023-10-31 20:00:00,1825
2023-10-31 21:00:00,1883
2023-10-31 22:00:00,1928
2023-10-31 23:00:00,1952
2023-11-01 00:00:00,1936
2023-11-01 01:00:00,1934
2023-11-01 02:00:00,1876
2023-11-01 03:00:00,1756
2023-11-01 04:00:00,1638
