period,PL
2023-06-19 05:00:00,3587
2023-06-19 06:00:00,3461
2023-06-19 07:00:00,3372
2023-06-19 08:00:00,3312
2023-06-19 09:00:00,3372
2023-06-19 10:00:00,3550
2023-06-19 11:00:00,3862
2023-06-19 12:00:00,4163
2023-06-19 13:00:00,4416
2023-06-19 14:00:00,4626
2023-06-19 15:00:00,4852
2023-06-19 16:00:00,5041
2023-06-19 17:00:00,5252
2023-06-19 18:00:00,5429
2023-06-19 19:00:00,5536
2023-06-19 20:00:00,5596
2023-06-19 21:00:00,5673
2023-06-19 22:00:00,5716
2023-06-19 23:00:00,5624
2023-06-20 00:00:00,5427
2023-06-20 01:00:00,5227
2023-06-20 02:00:00,5087
2023-06-20 03:00:00,4753
2023-06-20 04:00:00,4410
2023-06-20 05:00:00,4122
2023-06-20 06:00:00,3957
2023-06-20 07:00:00,3804
2023-06-20 08:00:00,3762
2023-06-20 09:00:00,3817
2023-06-20 10:00:00,3987
2023-06-20 11:00:00,4289
2023-06-20 12:00:00,4574
2023-06-20 13:00:00,4764
2023-06-20 14:00:00,4900
2023-06-20 15:00:00,5024
2023-06-20 16:00:00,5166
2023-06-20 17:00:00,5276
2023-06-20 18:00:00,5404
2023-06-20 19:00:00,5509
2023-06-20 20:00:00,5526
2023-06-20 21:00:00,5592
2023-06-20 22:00:00,5601
2023-06-20 23:00:00,5461
2023-06-21 00:00:00,5299
2023-06-21 01:00:00,5164
2023-06-21 02:00:00,5022
2023-06-21 03:00:00,4664
2023-06-21 04:00:00,4333
2023-06-21 05:00:00,4055
2023-06-21 06:00:00,3869
2023-06-21 07:00:00,3736
2023-06-21 08:00:00,3672
2023-06-21 09:00:00,3699
2023-06-21 10:00:00,3839
2023-06-21 11:00:00,4137
2023-06-21 12:00:00,4418
2023-06-21 13:00:00,4546
2023-06-21 14:00:00,4670
2023-06-21 15:00:00,4795
2023-06-21 16:00:00,4906
2023-06-21 17:00:00,4947
2023-06-21 18:00:00,5022
2023-06-21 19:00:00,5006
2023-06-21 20:00:00,4931
2023-06-21 21:00:00,4937
2023-06-21 22:00:00,4932
2023-06-21 23:00:00,4831
2023-06-22 00:00:00,4672
2023-06-22 01:00:00,4619
2023-06-22 02:00:00,4531
2023-06-22 03:00:00,4224
2023-06-22 04:00:00,3961
2023-06-22 05:00:00,3836
2023-06-22 06:00:00,3696
2023-06-22 07:00:00,3606
2023-06-22 08:00:00,3553
2023-06-22 09:00:00,3634
2023-06-22 10:00:00,3735
2023-06-22 11:00:00,4030
2023-06-22 12:00:00,4298
2023-06-22 13:00:00,4460
2023-06-22 14:00:00,4570
2023-06-22 15:00:00,4674
2023-06-22 16:00:00,4712
2023-06-22 17:00:00,4710
2023-06-22 18:00:00,4712
2023-06-22 19:00:00,4666
2023-06-22 20:00:00,4618
2023-06-22 21:00:00,4640
2023-06-22 22:00:00,4653
2023-06-22 23:00:00,4608
2023-06-23 00:00:00,4544
2023-06-23 01:00:00,4501
2023-06-23 02:00:00,4431
2023-06-23 03:00:00,4178
2023-06-23 04:00:00,3930
2023-06-23 05:00:00,3717
2023-06-23 06:00:00,3591
2023-06-23 07:00:00,3512
2023-06-23 08:00:00,3483
2023-06-23 09:00:00,3536
2023-06-23 10:00:00,3696
2023-06-23 11:00:00,4014
2023-06-23 12:00:00,4322
2023-06-23 13:00:00,4511
2023-06-23 14:00:00,4632
2023-06-23 15:00:00,4730
2023-06-23 16:00:00,4783
2023-06-23 17:00:00,4818
2023-06-23 18:00:00,4813
2023-06-23 19:00:00,4773
2023-06-23 20:00:00,4717
2023-06-23 21:00:00,4705
2023-06-23 22:00:00,4682
2023-06-23 23:00:00,4623
2023-06-24 00:00:00,4537
2023-06-24 01:00:00,4479
2023-06-24 02:00:00,4406
2023-06-24 03:00:00,4170
2023-06-24 04:00:00,3928
2023-06-24 05:00:00,3734
2023-06-24 06:00:00,3589
2023-06-24 07:00:00,3508
2023-06-24 08:00:00,3456
2023-06-24 09:00:00,3458
2023-06-24 10:00:00,3519
2023-06-24 11:00:00,3636
2023-06-24 12:00:00,3815
2023-06-24 13:00:00,4055
2023-06-24 14:00:00,4260
2023-06-24 15:00:00,4434
2023-06-24 16:00:00,4564
2023-06-24 17:00:00,4690
2023-06-24 18:00:00,4822
2023-06-24 19:00:00,4945
2023-06-24 20:00:00,5061
2023-06-24 21:00:00,5153
2023-06-24 22:00:00,5152
2023-06-24 23:00:00,5065
2023-06-25 00:00:00,4965
2023-06-25 01:00:00,4851
2023-06-25 02:00:00,4743
2023-06-25 03:00:00,4475
2023-06-25 04:00:00,4191
2023-06-25 05:00:00,3929
2023-06-25 06:00:00,3761
2023-06-25 07:00:00,3634
2023-06-25 08:00:00,3562
2023-06-25 09:00:00,3523
2023-06-25 10:00:00,3522
2023-06-25 11:00:00,3612
2023-06-25 12:00:00,3851
2023-06-25 13:00:00,4142
2023-06-25 14:00:00,4428
2023-06-25 15:00:00,4692
2023-06-25 16:00:00,4911
2023-06-25 17:00:00,5076
2023-06-25 18:00:00,5202
2023-06-25 19:00:00,5258
2023-06-25 20:00:00,5248
2023-06-25 21:00:00,5263
2023-06-25 22:00:00,5343
2023-06-25 23:00:00,5322
2023-06-26 00:00:00,5226
2023-06-26 01:00:00,5070
2023-06-26 02:00:00,4931
2023-06-26 03:00:00,4631
2023-06-26 04:00:00,4312
2023-06-26 05:00:00,4089
2023-06-26 06:00:00,3965
2023-06-26 07:00:00,3834
2023-06-26 08:00:00,3770
2023-06-26 09:00:00,3873
2023-06-26 10:00:00,4046
2023-06-26 11:00:00,4400
2023-06-26 12:00:00,4791
2023-06-26 13:00:00,5078
2023-06-26 14:00:00,5241
2023-06-26 15:00:00,5419
2023-06-26 16:00:00,5589
2023-06-26 17:00:00,5772
2023-06-26 18:00:00,5893
2023-06-26 19:00:00,5914
2023-06-26 20:00:00,5900
2023-06-26 21:00:00,5883
2023-06-26 22:00:00,5912
2023-06-26 23:00:00,5822
2023-06-27 00:00:00,5662
2023-06-27 01:00:00,5446
2023-06-27 02:00:00,5165
2023-06-27 03:00:00,4806
2023-06-27 04:00:00,4501
2023-06-27 05:00:00,4235
2023-06-27 06:00:00,3998
2023-06-27 07:00:00,3868
2023-06-27 08:00:00,3815
2023-06-27 09:00:00,3843
2023-06-27 10:00:00,4021
2023-06-27 11:00:00,4329
2023-06-27 12:00:00,4653
2023-06-27 13:00:00,4870
2023-06-27 14:00:00,5013
2023-06-27 15:00:00,5123
2023-06-27 16:00:00,5262
2023-06-27 17:00:00,5381
2023-06-27 18:00:00,5480
2023-06-27 19:00:00,5445
2023-06-27 20:00:00,5463
2023-06-27 21:00:00,5438
2023-06-27 22:00:00,5383
2023-06-27 23:00:00,5275
2023-06-28 00:00:00,5170
2023-06-28 01:00:00,5048
2023-06-28 02:00:00,4929
2023-06-28 03:00:00,4638
2023-06-28 04:00:00,4361
2023-06-28 05:00:00,4134
2023-06-28 06:00:00,3940
2023-06-28 07:00:00,3886
2023-06-28 08:00:00,3819
2023-06-28 09:00:00,3861
2023-06-28 10:00:00,4040
2023-06-28 11:00:00,4367
2023-06-28 12:00:00,4688
2023-06-28 13:00:00,4892
2023-06-28 14:00:00,4970
2023-06-28 15:00:00,5035
2023-06-28 16:00:00,5096
2023-06-28 17:00:00,5163
2023-06-28 18:00:00,5232
2023-06-28 19:00:00,5252
2023-06-28 20:00:00,5236
2023-06-28 21:00:00,5247
2023-06-28 22:00:00,5263
2023-06-28 23:00:00,5205
2023-06-29 00:00:00,5097
2023-06-29 01:00:00,5000
2023-06-29 02:00:00,4867
2023-06-29 03:00:00,4559
2023-06-29 04:00:00,4272
2023-06-29 05:00:00,4015
2023-06-29 06:00:00,3873
2023-06-29 07:00:00,3750
2023-06-29 08:00:00,3691
2023-06-29 09:00:00,3732
2023-06-29 10:00:00,3889
2023-06-29 11:00:00,4167
2023-06-29 12:00:00,4459
2023-06-29 13:00:00,4690
2023-06-29 14:00:00,4841
2023-06-29 15:00:00,4979
2023-06-29 16:00:00,5148
2023-06-29 17:00:00,5305
2023-06-29 18:00:00,5465
2023-06-29 19:00:00,5581
2023-06-29 20:00:00,5659
2023-06-29 21:00:00,5728
2023-06-29 22:00:00,5750
2023-06-29 23:00:00,5662
2023-06-30 00:00:00,5478
2023-06-30 01:00:00,5264
2023-06-30 02:00:00,5078
2023-06-30 03:00:00,4723
2023-06-30 04:00:00,4374
2023-06-30 05:00:00,4059
2023-06-30 06:00:00,3719
2023-06-30 07:00:00,3575
2023-06-30 08:00:00,3512
2023-06-30 09:00:00,3539
2023-06-30 10:00:00,3658
2023-06-30 11:00:00,4060
2023-06-30 12:00:00,4414
2023-06-30 13:00:00,4654
2023-06-30 14:00:00,4837
2023-06-30 15:00:00,5067
2023-06-30 16:00:00,5295
2023-06-30 17:00:00,5480
2023-06-30 18:00:00,5624
2023-06-30 19:00:00,5686
2023-06-30 20:00:00,5700
2023-06-30 21:00:00,5733
2023-06-30 22:00:00,5745
2023-06-30 23:00:00,5628
2023-07-01 00:00:00,5439
2023-07-01 01:00:00,5257
2023-07-01 02:00:00,5091
2023-07-01 03:00:00,4762
2023-07-01 04:00:00,4411
2023-07-01 05:00:00,4117
2023-07-01 06:00:00,3900
2023-07-01 07:00:00,3751
2023-07-01 08:00:00,3673
2023-07-01 09:00:00,3645
2023-07-01 10:00:00,3671
2023-07-01 11:00:00,3753
2023-07-01 12:00:00,3955
2023-07-01 13:00:00,4232
2023-07-01 14:00:00,4473
2023-07-01 15:00:00,4671
2023-07-01 16:00:00,4829
2023-07-01 17:00:00,4950
2023-07-01 18:00:00,5007
2023-07-01 19:00:00,5015
2023-07-01 20:00:00,5054
2023-07-01 21:00:00,5081
2023-07-01 22:00:00,5064
2023-07-01 23:00:00,4999
2023-07-02 00:00:00,4914
2023-07-02 01:00:00,4852
2023-07-02 02:00:00,4738
2023-07-02 03:00:00,4514
2023-07-02 04:00:00,4268
2023-07-02 05:00:00,4039
2023-07-02 06:00:00,3866
2023-07-02 07:00:00,3732
2023-07-02 08:00:00,3661
2023-07-02 09:00:00,3643
2023-07-02 10:00:00,3672
2023-07-02 11:00:00,3753
2023-07-02 12:00:00,3945
2023-07-02 13:00:00,4210
2023-07-02 14:00:00,4487
2023-07-02 15:00:00,4741
2023-07-02 16:00:00,4941
2023-07-02 17:00:00,5127
2023-07-02 18:00:00,5273
2023-07-02 19:00:00,5373
2023-07-02 20:00:00,5436
2023-07-02 21:00:00,5513
2023-07-02 22:00:00,5550
2023-07-02 23:00:00,5483
2023-07-03 00:00:00,5332
2023-07-03 01:00:00,5197
2023-07-03 02:00:00,5070
2023-07-03 03:00:00,4766
2023-07-03 04:00:00,4442
2023-07-03 05:00:00,4188
2023-07-03 06:00:00,3997
2023-07-03 07:00:00,3867
2023-07-03 08:00:00,3786
2023-07-03 09:00:00,3798
2023-07-03 10:00:00,3896
2023-07-03 11:00:00,4135
2023-07-03 12:00:00,4442
2023-07-03 13:00:00,4713
2023-07-03 14:00:00,4938
2023-07-03 15:00:00,5187
2023-07-03 16:00:00,5401
2023-07-03 17:00:00,5568
2023-07-03 18:00:00,5713
2023-07-03 19:00:00,5849
2023-07-03 20:00:00,5964
2023-07-03 21:00:00,6037
2023-07-03 22:00:00,6046
2023-07-03 23:00:00,5910
2023-07-04 00:00:00,5662
2023-07-04 01:00:00,5440
2023-07-04 02:00:00,5261
2023-07-04 03:00:00,4936
2023-07-04 04:00:00,4626
2023-07-04 05:00:00,4324
2023-07-04 06:00:00,4124
2023-07-04 07:00:00,3961
2023-07-04 08:00:00,3875
2023-07-04 09:00:00,3851
2023-07-04 10:00:00,3872
2023-07-04 11:00:00,3951
2023-07-04 12:00:00,4137
2023-07-04 13:00:00,4446
2023-07-04 14:00:00,4743
2023-07-04 15:00:00,5025
2023-07-04 16:00:00,5281
2023-07-04 17:00:00,5449
2023-07-04 18:00:00,5534
2023-07-04 19:00:00,5614
2023-07-04 20:00:00,5701
2023-07-04 21:00:00,5837
2023-07-04 22:00:00,5947
2023-07-04 23:00:00,5925
2023-07-05 00:00:00,5799
2023-07-05 01:00:00,5575
2023-07-05 02:00:00,5352
2023-07-05 03:00:00,5061
2023-07-05 04:00:00,4749
2023-07-05 05:00:00,4420
2023-07-05 06:00:00,4217
2023-07-05 07:00:00,4082
2023-07-05 08:00:00,3987
2023-07-05 09:00:00,3999
2023-07-05 10:00:00,4140
2023-07-05 11:00:00,4504
2023-07-05 12:00:00,4954
2023-07-05 13:00:00,5356
2023-07-05 14:00:00,5668
2023-07-05 15:00:00,5983
2023-07-05 16:00:00,6202
2023-07-05 17:00:00,6403
2023-07-05 18:00:00,6581
2023-07-05 19:00:00,6665
2023-07-05 20:00:00,6702
2023-07-05 21:00:00,6800
2023-07-05 22:00:00,6872
2023-07-05 23:00:00,6834
2023-07-06 00:00:00,6644
2023-07-06 01:00:00,6348
2023-07-06 02:00:00,6121
2023-07-06 03:00:00,5665
2023-07-06 04:00:00,5196
2023-07-06 05:00:00,4812
2023-07-06 06:00:00,4538
2023-07-06 07:00:00,4363
2023-07-06 08:00:00,4260
2023-07-06 09:00:00,4251
2023-07-06 10:00:00,4357
2023-07-06 11:00:00,4701
2023-07-06 12:00:00,5144
2023-07-06 13:00:00,5510
2023-07-06 14:00:00,5860
2023-07-06 15:00:00,6236
2023-07-06 16:00:00,6486
2023-07-06 17:00:00,6662
2023-07-06 18:00:00,6782
2023-07-06 19:00:00,6774
2023-07-06 20:00:00,6767
2023-07-06 21:00:00,6790
2023-07-06 22:00:00,6834
2023-07-06 23:00:00,6722
2023-07-07 00:00:00,6537
2023-07-07 01:00:00,6288
2023-07-07 02:00:00,6039
2023-07-07 03:00:00,5572
2023-07-07 04:00:00,5190
2023-07-07 05:00:00,4845
2023-07-07 06:00:00,4622
2023-07-07 07:00:00,4423
2023-07-07 08:00:00,4337
2023-07-07 09:00:00,4325
2023-07-07 10:00:00,4411
2023-07-07 11:00:00,4771
2023-07-07 12:00:00,5092
2023-07-07 13:00:00,5418
2023-07-07 14:00:00,5734
2023-07-07 15:00:00,6099
2023-07-07 16:00:00,6411
2023-07-07 17:00:00,6580
2023-07-07 18:00:00,6648
2023-07-07 19:00:00,6613
2023-07-07 20:00:00,6476
2023-07-07 21:00:00,6357
2023-07-07 22:00:00,6243
2023-07-07 23:00:00,6072
2023-07-08 00:00:00,5845
2023-07-08 01:00:00,5657
2023-07-08 02:00:00,5497
2023-07-08 03:00:00,5144
2023-07-08 04:00:00,4801
2023-07-08 05:00:00,4496
2023-07-08 06:00:00,4283
2023-07-08 07:00:00,4129
2023-07-08 08:00:00,4049
2023-07-08 09:00:00,4018
2023-07-08 10:00:00,4025
2023-07-08 11:00:00,4125
2023-07-08 12:00:00,4408
2023-07-08 13:00:00,4755
2023-07-08 14:00:00,5078
2023-07-08 15:00:00,5370
2023-07-08 16:00:00,5607
2023-07-08 17:00:00,5787
2023-07-08 18:00:00,5926
2023-07-08 19:00:00,5992
2023-07-08 20:00:00,6071
2023-07-08 21:00:00,6151
2023-07-08 22:00:00,6225
2023-07-08 23:00:00,6151
2023-07-09 00:00:00,5960
2023-07-09 01:00:00,5717
2023-07-09 02:00:00,5511
2023-07-09 03:00:00,5170
2023-07-09 04:00:00,4833
2023-07-09 05:00:00,4527
2023-07-09 06:00:00,4318
2023-07-09 07:00:00,4154
2023-07-09 08:00:00,4048
2023-07-09 09:00:00,4003
2023-07-09 10:00:00,4007
2023-07-09 11:00:00,4076
2023-07-09 12:00:00,4236
2023-07-09 13:00:00,4471
2023-07-09 14:00:00,4702
2023-07-09 15:00:00,4920
2023-07-09 16:00:00,5084
2023-07-09 17:00:00,5171
2023-07-09 18:00:00,5156
2023-07-09 19:00:00,5047
2023-07-09 20:00:00,4922
2023-07-09 21:00:00,4886
2023-07-09 22:00:00,4845
2023-07-09 23:00:00,4787
2023-07-10 00:00:00,4707
2023-07-10 01:00:00,4640
2023-07-10 02:00:00,4576
2023-07-10 03:00:00,4350
2023-07-10 04:00:00,4106
2023-07-10 05:00:00,4018
2023-07-10 06:00:00,3908
2023-07-10 07:00:00,3847
2023-07-10 08:00:00,3806
2023-07-10 09:00:00,3879
2023-07-10 10:00:00,4006
2023-07-10 11:00:00,4362
2023-07-10 12:00:00,4698
2023-07-10 13:00:00,4915
2023-07-10 14:00:00,5005
2023-07-10 15:00:00,5183
2023-07-10 16:00:00,5367
2023-07-10 17:00:00,5545
2023-07-10 18:00:00,5722
2023-07-10 19:00:00,5861
2023-07-10 20:00:00,5959
2023-07-10 21:00:00,6075
2023-07-10 22:00:00,6144
2023-07-10 23:00:00,6056
2023-07-11 00:00:00,5819
2023-07-11 01:00:00,5582
2023-07-11 02:00:00,5364
2023-07-11 03:00:00,4980
2023-07-11 04:00:00,4607
2023-07-11 05:00:00,4301
2023-07-11 06:00:00,4069
2023-07-11 07:00:00,3883
2023-07-11 08:00:00,3837
2023-07-11 09:00:00,3841
2023-07-11 10:00:00,3993
2023-07-11 11:00:00,4338
2023-07-11 12:00:00,4681
2023-07-11 13:00:00,4910
2023-07-11 14:00:00,5123
2023-07-11 15:00:00,5340
2023-07-11 16:00:00,5547
2023-07-11 17:00:00,5745
2023-07-11 18:00:00,5953
2023-07-11 19:00:00,6111
2023-07-11 20:00:00,6248
2023-07-11 21:00:00,6387
2023-07-11 22:00:00,6465
2023-07-11 23:00:00,6398
2023-07-12 00:00:00,6210
2023-07-12 01:00:00,5930
2023-07-12 02:00:00,5682
2023-07-12 03:00:00,5269
2023-07-12 04:00:00,4866
2023-07-12 05:00:00,4532
2023-07-12 06:00:00,4313
2023-07-12 07:00:00,4147
2023-07-12 08:00:00,4045
2023-07-12 09:00:00,4052
2023-07-12 10:00:00,4186
2023-07-12 11:00:00,4526
2023-07-12 12:00:00,4908
2023-07-12 13:00:00,5234
2023-07-12 14:00:00,5456
2023-07-12 15:00:00,5743
2023-07-12 16:00:00,6027
2023-07-12 17:00:00,6262
2023-07-12 18:00:00,6463
2023-07-12 19:00:00,6564
2023-07-12 20:00:00,6591
2023-07-12 21:00:00,6577
2023-07-12 22:00:00,6549
2023-07-12 23:00:00,6414
2023-07-13 00:00:00,6220
2023-07-13 01:00:00,6016
2023-07-13 02:00:00,5790
2023-07-13 03:00:00,5395
2023-07-13 04:00:00,5027
2023-07-13 05:00:00,4622
2023-07-13 06:00:00,4337
2023-07-13 07:00:00,4198
2023-07-13 08:00:00,4108
2023-07-13 09:00:00,4144
2023-07-13 10:00:00,4412
2023-07-13 11:00:00,4751
2023-07-13 12:00:00,5124
2023-07-13 13:00:00,5385
2023-07-13 14:00:00,5583
2023-07-13 15:00:00,5885
2023-07-13 16:00:00,6194
2023-07-13 17:00:00,6468
2023-07-13 18:00:00,6697
2023-07-13 19:00:00,6802
2023-07-13 20:00:00,6828
2023-07-13 21:00:00,6916
2023-07-13 22:00:00,6973
2023-07-13 23:00:00,6902
2023-07-14 00:00:00,6740
2023-07-14 01:00:00,6497
2023-07-14 02:00:00,6276
2023-07-14 03:00:00,5860
2023-07-14 04:00:00,5486
2023-07-14 05:00:00,5167
2023-07-14 06:00:00,4916
2023-07-14 07:00:00,4725
2023-07-14 08:00:00,4530
2023-07-14 09:00:00,4551
2023-07-14 10:00:00,4641
2023-07-14 11:00:00,4889
2023-07-14 12:00:00,5214
2023-07-14 13:00:00,5512
2023-07-14 14:00:00,5722
